충전소명,주소,상세주소,충전기ID,충전방식,충전상태,설치년도,위도,경도
인천시 부평구 부평순복음교회,인천광역시 부평구 장제로 393,정문 오른쪽주차장,1,,사용가능,2018,37.4936330481788,126.530995539494
인천시 부평구 부평순복음교회,인천광역시 부평구 장제로 393,정문 오른쪽주차장,2,,사용가능,2018,37.5209413093168,126.732111218659
LG원당자이아파트,인천광역시 서구 원당대로839번길 34,,1,단독,사용가능,2022,37.5949098977407,126.698594011938
LG원당자이아파트,인천광역시 서구 원당대로839번길 34,,2,단독,사용가능,2022,37.5209413093168,126.732111218659
LG원당자이아파트,인천광역시 서구 원당대로839번길 34,,3,단독,사용가능,2022,37.5949098977407,126.698594011938
LG원당자이아파트,인천광역시 서구 원당대로839번길 34,,4,단독,사용가능,2022,37.5949098977407,126.698594011938
LG원당자이아파트,인천광역시 서구 원당대로839번길 34,,5,단독,사용가능,2022,37.5949098977407,126.698594011938
LG원당자이아파트,인천광역시 서구 원당대로839번길 34,,6,단독,사용가능,2022,37.5949098977407,126.698594011938
LG원당자이아파트,인천광역시 서구 원당대로839번길 34,,7,단독,사용가능,2022,37.5949098977407,126.698594011938
LG원당자이아파트,인천광역시 서구 원당대로839번길 34,,8,단독,사용가능,2022,37.5949098977407,126.698594011938
LG원당자이아파트,인천광역시 서구 원당대로839번길 34,,9,단독,사용가능,2022,37.5949098977407,126.698594011938
LG원당자이아파트,인천광역시 서구 원당대로839번길 34,,10,단독,사용가능,2022,37.5949098977407,126.698594011938
LG원당자이아파트,인천광역시 서구 원당대로839번길 34,,11,단독,통신이상,2022,37.5949098977407,126.698594011938
LG원당자이아파트,인천광역시 서구 원당대로839번길 34,,12,단독,사용가능,2022,37.5949098977407,126.698594011938
LG원당자이아파트,인천광역시 서구 원당대로839번길 34,,13,단독,사용가능,2022,37.5949098977407,126.698594011938
이안더테라스아파트,인천광역시 남동구 에코중앙로84번길 42,,1,단독,사용가능,2022,37.3854568484842,126.71886474486
이안더테라스아파트,인천광역시 남동구 에코중앙로84번길 42,,2,단독,사용가능,2022,37.3854568484842,126.71886474486
이안더테라스아파트,인천광역시 남동구 에코중앙로84번길 42,,3,단독,사용가능,2022,37.3854568484842,126.71886474486
이안더테라스아파트,인천광역시 남동구 에코중앙로84번길 42,,4,단독,사용가능,2022,37.3854568484842,126.71886474486
이안더테라스아파트,인천광역시 남동구 에코중앙로84번길 42,,5,단독,사용가능,2022,37.3854568484842,126.71886474486
이안더테라스아파트,인천광역시 남동구 에코중앙로84번길 42,,6,단독,사용가능,2022,37.5970645736369,126.670531575093
검단2차풍림아이원아파트,인천광역시 서구 완정로64번길 23,,1,단독,통신이상,2022,37.3854568484842,126.71886474486
검단2차풍림아이원아파트,인천광역시 서구 완정로64번길 23,,2,단독,통신이상,2022,37.5970645736369,126.670531575093
월드메르디앙아파트,인천광역시 서구 신석로 71,,1,단독,사용가능,2022,37.5116023329527,126.668730639345
월드메르디앙아파트,인천광역시 서구 신석로 71,,2,단독,사용가능,2022,37.5116023329527,126.668730639345
월드메르디앙아파트,인천광역시 서구 신석로 71,,3,단독,사용가능,2022,37.5116023329527,126.668730639345
월드메르디앙아파트,인천광역시 서구 신석로 71,,4,단독,사용가능,2022,37.5116023329527,126.668730639345
월드메르디앙아파트,인천광역시 서구 신석로 71,,5,단독,사용가능,2022,37.5116023329527,126.668730639345
월드메르디앙아파트,인천광역시 서구 신석로 71,,6,단독,사용가능,2022,37.5116023329527,126.668730639345
태화아파트,인천광역시 남동구 호구포로900번길 5,,1,단독,사용가능,2023,37.4636040074529,126.720948388139
태화아파트,인천광역시 남동구 호구포로900번길 5,,2,단독,사용가능,2023,37.4636040074529,126.720948388139
태화아파트,인천광역시 남동구 호구포로900번길 5,,3,단독,사용가능,2023,37.4636040074529,126.720948388139
커낼힐스빌,인천광역시 서구 청라커낼로 270,,1,단독,사용가능,2023,37.5325339360697,126.644964478604
커낼힐스빌,인천광역시 서구 청라커낼로 270,,2,단독,사용가능,2023,37.5325339360697,126.644964478604
커낼힐스빌,인천광역시 서구 청라커낼로 270,,3,단독,사용가능,2023,37.5325339360697,126.644964478604
커낼힐스빌,인천광역시 서구 청라커낼로 270,,4,단독,사용가능,2023,37.5325339360697,126.644964478604
커낼힐스빌,인천광역시 서구 청라커낼로 270,,5,단독,사용가능,2023,37.5325339360697,126.644964478604
커낼힐스빌,인천광역시 서구 청라커낼로 270,,6,단독,사용가능,2023,37.5325339360697,126.644964478604
송도캠퍼스푸르지오오피스텔,인천광역시 연수구 송도문화로28번길 28,,1,단독,사용가능,2023,37.3780782129918,126.654641972645
송도캠퍼스푸르지오오피스텔,인천광역시 연수구 송도문화로28번길 28,,2,단독,사용가능,2023,37.3780782129918,126.654641972645
송도캠퍼스푸르지오오피스텔,인천광역시 연수구 송도문화로28번길 28,,3,단독,사용가능,2023,37.3780782129918,126.654641972645
송도캠퍼스푸르지오오피스텔,인천광역시 연수구 송도문화로28번길 28,,4,단독,사용가능,2023,37.3780782129918,126.654641972645
송도캠퍼스푸르지오오피스텔,인천광역시 연수구 송도문화로28번길 28,,5,단독,사용가능,2023,37.3780782129918,126.654641972645
송도캠퍼스푸르지오오피스텔,인천광역시 연수구 송도문화로28번길 28,,6,단독,사용가능,2023,37.3780782129918,126.654641972645
송도캠퍼스푸르지오오피스텔,인천광역시 연수구 송도문화로28번길 28,,7,단독,사용가능,2023,37.3780782129918,126.654641972645
송도캠퍼스푸르지오오피스텔,인천광역시 연수구 송도문화로28번길 28,,8,단독,사용가능,2023,37.3780782129918,126.654641972645
송도캠퍼스푸르지오오피스텔,인천광역시 연수구 송도문화로28번길 28,,9,단독,사용가능,2023,37.3780782129918,126.654641972645
송도캠퍼스푸르지오오피스텔,인천광역시 연수구 송도문화로28번길 28,,10,단독,사용가능,2023,37.3780782129918,126.654641972645
송도캠퍼스푸르지오오피스텔,인천광역시 연수구 송도문화로28번길 28,,11,단독,사용가능,2023,37.3780782129918,126.654641972645
송도캠퍼스푸르지오오피스텔,인천광역시 연수구 송도문화로28번길 28,,12,단독,사용가능,2023,37.3780782129918,126.654641972645
송도캠퍼스푸르지오오피스텔,인천광역시 연수구 송도문화로28번길 28,,13,단독,사용가능,2023,37.3780782129918,126.654641972645
송도캠퍼스푸르지오오피스텔,인천광역시 연수구 송도문화로28번길 28,,14,단독,사용가능,2023,37.3780782129918,126.654641972645
논현유호엔시티2단지,인천광역시 남동구 포구로 45,,1,단독,사용가능,2024,37.4027632805631,126.73752672645
논현유호엔시티2단지,인천광역시 남동구 포구로 45,,2,단독,사용가능,2024,37.4027632805631,126.73752672645
논현유호엔시티2단지,인천광역시 남동구 포구로 45,,3,단독,사용가능,2024,37.4027632805631,126.73752672645
논현유호엔시티2단지,인천광역시 남동구 포구로 45,,4,단독,충전중,2024,37.4027632805631,126.73752672645
일신풍림아파트,인천광역시 부평구 일신로14번길 23,,1,단독,충전중,2024,37.4821771633661,126.744014615973
일신풍림아파트,인천광역시 부평구 일신로14번길 23,,2,단독,사용가능,2024,37.4821771633661,126.744014615973
일신풍림아파트,인천광역시 부평구 일신로14번길 23,,3,단독,충전중,2024,37.4821771633661,126.744014615973
일신풍림아파트,인천광역시 부평구 일신로14번길 23,,4,단독,충전중,2024,37.4821771633661,126.744014615973
일신풍림아파트,인천광역시 부평구 일신로14번길 23,,5,단독,사용가능,2024,37.4821771633661,126.744014615973
일신풍림아파트,인천광역시 부평구 일신로14번길 23,,6,단독,충전중,2024,37.4821771633661,126.744014615973
일신풍림아파트,인천광역시 부평구 일신로14번길 23,,7,단독,충전중,2024,37.4821771633661,126.744014615973
일신풍림아파트,인천광역시 부평구 일신로14번길 23,,8,단독,충전중,2024,37.4821771633661,126.744014615973
일신풍림아파트,인천광역시 부평구 일신로14번길 23,,9,단독,충전중,2024,37.4821771633661,126.744014615973
주안역센트레빌아파트,인천광역시 미추홀구 염전로 414,,1,단독,사용가능,2024,37.4687806874351,126.686191172498
주안역센트레빌아파트,인천광역시 미추홀구 염전로 414,,2,단독,사용가능,2024,37.4687806874351,126.686191172498
주안역센트레빌아파트,인천광역시 미추홀구 염전로 414,,3,단독,사용가능,2024,37.4687806874351,126.686191172498
주안역센트레빌아파트,인천광역시 미추홀구 염전로 414,,4,단독,사용가능,2024,37.4687806874351,126.686191172498
주안역센트레빌아파트,인천광역시 미추홀구 염전로 414,,5,단독,사용가능,2024,37.4687806874351,126.686191172498
주안역센트레빌아파트,인천광역시 미추홀구 염전로 414,,6,단독,충전중,2024,37.4687806874351,126.686191172498
주안역센트레빌아파트,인천광역시 미추홀구 염전로 414,,7,단독,충전중,2024,37.4687806874351,126.686191172498
주안역센트레빌아파트,인천광역시 미추홀구 염전로 414,,8,단독,사용가능,2024,37.4687806874351,126.686191172498
주안역센트레빌아파트,인천광역시 미추홀구 염전로 414,,9,단독,사용가능,2024,37.4687806874351,126.686191172498
주안역센트레빌아파트,인천광역시 미추홀구 염전로 414,,10,단독,충전중,2024,37.4687806874351,126.686191172498
주안역센트레빌아파트,인천광역시 미추홀구 염전로 414,,11,단독,사용가능,2024,37.4687806874351,126.686191172498
주안역센트레빌아파트,인천광역시 미추홀구 염전로 414,,12,단독,사용가능,2024,37.4687806874351,126.686191172498
주안역센트레빌아파트,인천광역시 미추홀구 염전로 414,,13,단독,사용가능,2024,37.4687806874351,126.686191172498
주안역센트레빌아파트,인천광역시 미추홀구 염전로 414,,14,단독,충전중,2024,37.4687806874351,126.686191172498
주안역센트레빌아파트,인천광역시 미추홀구 염전로 414,,15,단독,사용가능,2024,37.4687806874351,126.686191172498
주안역센트레빌아파트,인천광역시 미추홀구 염전로 414,,16,단독,충전중,2024,37.4687806874351,126.686191172498
주안역센트레빌아파트,인천광역시 미추홀구 염전로 414,,17,단독,사용가능,2024,37.4687806874351,126.686191172498
주안역센트레빌아파트,인천광역시 미추홀구 염전로 414,,18,단독,사용가능,2024,37.4687806874351,126.686191172498
주안역센트레빌아파트,인천광역시 미추홀구 염전로 414,,19,단독,사용가능,2024,37.4687806874351,126.686191172498
주안역센트레빌아파트,인천광역시 미추홀구 염전로 414,,20,단독,사용가능,2024,37.4687806874351,126.686191172498
주안역센트레빌아파트,인천광역시 미추홀구 염전로 414,,21,단독,사용가능,2024,37.4687806874351,126.686191172498
주안역센트레빌아파트,인천광역시 미추홀구 염전로 414,,22,단독,사용가능,2024,37.4687806874351,126.686191172498
주안역센트레빌아파트,인천광역시 미추홀구 염전로 414,,23,단독,사용가능,2024,37.4687806874351,126.686191172498
주안역센트레빌아파트,인천광역시 미추홀구 염전로 414,,24,단독,충전중,2024,37.4687806874351,126.686191172498
주안역센트레빌아파트,인천광역시 미추홀구 염전로 414,,25,단독,사용가능,2024,37.4687806874351,126.686191172498
주안역센트레빌아파트,인천광역시 미추홀구 염전로 414,,26,단독,사용가능,2024,37.4687806874351,126.686191172498
주안역센트레빌아파트,인천광역시 미추홀구 염전로 414,,27,단독,사용가능,2024,37.4687806874351,126.686191172498
주안역센트레빌아파트,인천광역시 미추홀구 염전로 414,,28,단독,충전중,2024,37.4687806874351,126.686191172498
주안역센트레빌아파트,인천광역시 미추홀구 염전로 414,,29,단독,사용가능,2024,37.4687806874351,126.686191172498
